統一編號,公司代號,公司全稱,公司簡稱,行業大類,最大廠所處縣市,此份永續報告的邊界,是否承諾淨零排放／碳中和,預計達成淨零排放／碳中和年份,是否設定中期溫室氣體絕對減量目標,中期減量目標年設定,中期溫室氣體絕對減量目標值（百分比）,中期減量基準年設定,中期減量基準年排放量,中期目標是否取得SBT認證,2024年度總能源使用量,2023年度總能源使用量,2022年度總能源使用量,2024營收資料,當年度總用電量,是否設定節能目標,節能目標年設定,節能目標值（百分比）,節電目標值設定（百分比）,是否達成政府用電大戶再生能源建置義務,再生能源裝置容量,是否設定再生能源使用目標,再生能源目標年設定,再生能源目標值（百分比）,是否取得RE100認證,是否說明關鍵減量策略,是否揭露近三年溫室氣體排放資料,範疇一/類別一（值）,範疇二/類別二（值）,類別三（值）,類別四（值）,類別五（值）,類別六（值）,範疇三（值）,是否設定範疇三減量目標,範疇三減量目標實際作為,是否揭露各項能源使用細項,2024年度使用的各種能源項目,再生能源使用佔總發電量（百分比）,再生能源使用來源（自發自用、購電協議、再生能源憑證）,是否生產支持轉型至低碳經濟之產品/服務,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,Scope 3 類別 1 (購買商品或服務),Scope 3 類別 2 (資本商品),Scope 3 類別 3 (燃料與能源相關活動),Scope 3 類別 4 (上游運輸和配送),Scope 3 類別 5 (營運廢棄物),Scope 3 類別 6 (商務旅行),Scope 3 類別 7 (員工通勤),Scope 3 類別 8 (上游租賃資產),Scope 3 類別 9 (下游運輸和配送),Scope 3 類別 10 (銷售產品的加工),Scope 3 類別 11 (使用銷售產品),Scope 3 類別 12 (銷售產品廢棄處理),Scope 3 類別 13 (下游租賃資產),Scope 3 類別 14 (特許經營),Scope 3 類別 15 (投資),符合永續指引之營收 (Turnover) 佔比,符合永續指引之資本支出 (CapEx) 佔比,符合永續指引之營運費用 (OpEx) 佔比,單位產品溫室氣體排放強度 (特定製程),2019 碳排放量,2020 碳排放量,2021 碳排放量,2022 碳排放量,2023 碳排放量（公噸二氧化碳當量）,2024 碳排放量（公噸二氧化碳當量）,2019 範疇一量,2020 範疇一量,2021 範疇一量,2022 範疇一量,2023 範疇一量（公噸二氧化碳當量）,2024 範疇一量（公噸二氧化碳當量）,2019 範疇二量,2020 範疇二量,2021 範疇二量,2022 範疇二量,2023 範疇二量（公噸二氧化碳當量）,2024 範疇二量（公噸二氧化碳當量）,減量預期,總碳排放量_2022,總碳排放量_2023,總碳排放量_2024,營收_2022,營收_2023,營收_2024,碳強度_2024,碳強度_2023,碳強度_2022,總用電量_2022,總用電量_2023,總用電量_2024,再生能源裝置量_2022,再生能源裝置量_2023,再生能源裝置量_2024,燃煤使用量_2022,燃煤使用量_2023,燃煤使用量_2024,能效進步率_2022_2024,關鍵減量策略,碳費佔淨利_%
11384806,1764,長春石油化學股份有限公司,長春石化,石化業,苗栗縣,,2050 配合政府達到淨零碳排之要求,2050,TRUE,2030,30%,2021,"7,516,000",無,"50,892,016,000","46,994,416,000","63,791,661,000",,"4,010,025,000",TRUE,2030,3%,2%,,"6,887",FALSE,,,FALSE,低碳能源轉型、能源效率提升、循環經濟、碳捕獲再利用、再生能源設置,TRUE,"1,962,000","3,197,000",,,,,"5,232,000",FALSE,供應商碳排係數下降、推動綠色採購、運輸供應商管理,TRUE,煤: 26355559 GJ; 外購蒸汽: 14253126 GJ; 外購電力: 10487452 GJ; 天然氣: 3807755 GJ; 再生能源: 523130 GJ; 重油/燃料油: 383577 GJ; 柴油: 52019 GJ; 車用汽油: 556 GJ;,0,自發自用（太陽光電、沼氣、水力）、購電協議（離岸風電、陸域風電）,TRUE,5740000000000%,,,,,,,,,,,,,,,,,,,,,,,"3,131,952","2,475,902","2,609,598",,,,"1,683,014","1,332,573","1,487,363",,,,"1,448,938","1,143,329","1,122,234","4,102,630 公噸 CO2e","3,131,952","2,475,902","2,609,598","180,887,684,000","105,738,621,000","107,254,036,000",24.33,23.42,17.31,,,"4,010,025,000",,,"6,887","607,503","506,638","567,584",34.5%,"2025年：汰換燃煤鍋爐、新建2套天然氣單循環機組，並設置太陽光電、購買再生能源、設置厭氧沼氣發電與推動製程CO2回收再利用，碳排放量較2021年基準年（7,516千噸）減少13%（降至6,570千噸）。2030年：低碳能源轉型（再新建1套天然氣機組、設置流體化鍋爐以生質燃料與固體再生燃料SRF替代煤炭，貢獻減碳23%）、間接能源低碳化（−7.2%）、能源效率提升（−2.6%）等六大策略，較2021年減少30%（降至5,261千噸）。2050年：評估並待商業可行時導入氫能、氨能等替代能源，配合政府達到淨零碳排。",14.2%
12800225,3481,群創光電股份有限公司,群創,光電業,台南市,,無承諾,NA,TRUE,2030,25%,2020,"3,398,000",遠低於2°C,"17,575,614,000","18,960,319,000","19,302,932,000",,"4,349,978,815",FALSE,NA,NA,1%,NA,"85,840",TRUE,2030,20%,FALSE,TRUE,TRUE,"79,000","2,161,000","41,000","2,779,000","56,000",NA,"2,876,000",TRUE,低碳製程轉型、供應商參與減碳、資源循環回收,TRUE,電力: 17060938 GJ; 天然氣: 494553 GJ; 柴油: 20124 GJ;,0,自發自用、購電協議,TRUE,NA,"2,322,000",NA,"444,000","5,000","13,000","3,000","24,000",NA,"9,000",NA,NA,NA,NA,NA,"56,000",,,,,,,,"2,477,144","2,412,736","2,196,864",,,,"111,928","107,456","73,697",,,,"2,365,216","2,305,280","2,123,167","4,100,600 公噸 CO2e","2,477,144","2,412,736","2,196,864","223,715,758,000","211,740,557,000","216,509,919,000",10.15,11.39,11.07,"5,210,589,522","5,120,762,358","4,349,978,815",,,"85,840",,,,-5.9%,2025年：TFT製程含氟氣體（FCs）削減，單位面積排放強度較2016年減少86%（強度目標）。2026年：能源效率提升（平均節電率≥1%）、製程含氟氣體削減設備設置、再生能源裝置設置與購電，範疇一及二絕對排放較2020年基準年減量15%（SBTi）。2030年：製程低碳轉型、設置太陽能發電裝置並擴大再生能源採購（再生能源使用比例達20%，RE20），範疇一及二較2020年減量25%。,淨利為負值
84149738,2409,友達光電股份有限公司,友達,光電業,台中市,,TRUE,2050,TRUE,2030,42%,2021,"2,920,400",符合1.5°C目標,"16,481,260,090","17,224,256,000","16,777,770,240",,"4,307,009",TRUE,2030,30%,30%,TRUE,"524,000",TRUE,2030,30%,TRUE,TRUE,TRUE,"48,512","1,801,676",NA,NA,NA,NA,"4,631,035",TRUE,原物料減碳、原燃物料減碳、產品使用能耗改善,TRUE,外購電力: 15582321.46 GJ; 天然氣: 641245.97 GJ; 柴油: 56177.87 GJ; 液化石油氣: 16533.88 GJ; 外購蒸氣: 35297.21 GJ; 汽油: 983.30 GJ,0,自發自用、再生能源購售電合約 (CPPA)、綠電憑證,TRUE,35%,"930,954","463,973","412,425","166,478","22,201","1,423","17,538",0,"13,920","40,811",2422521.74,NA,106758.04,NA,"32,033",,,,,,,,"1,950,004","1,971,913","1,844,521",,,,"48,384","50,863","47,817",,,,"1,901,620","1,921,050","1,796,704","4,102,630 公噸 CO2e","1,950,004","1,971,913","1,844,521","246,792,674,000","247,964,437,000","280,245,421,000",6.58,7.95,7.90,"4,452,214,890","4,557,567,560","4,307,009",,,"524,000",,,,-13.5%,2030年：擴大自發自用再生能源電廠開發與綠電購售電合約（CPPA），再生能源使用達30%，並以1.5℃情境SBT目標較2021年基準年絕對減碳42%；供應鏈（範疇三）減碳20%。2050年：100%使用再生能源（RE100），朝組織淨零邁進。,淨利為負值
47217677,2303,聯華電子股份有限公司,聯電,半導體業,台南市,,為了實現 2050 淨零及 RE100 承諾，我們持續落實各項氣候策略與行動,2050,TRUE,2030,42%,2020,"2,883,000",符合1.5°C目標,"14,866,944,000",NA,NA,,"3,218,294,000",TRUE,2030,30%,30%,NA,"14,000",TRUE,2030,50%,TRUE,TRUE,TRUE,"463,670","1,523,855",NA,NA,NA,NA,"1,713,507",TRUE,原物料碳足跡盤查及減量、推動低碳供應鏈專案、降低非必要的資本支出,TRUE,外購電力: 3218294 MWh; 再生能源: 665254 MWh; 天然氣: 230382 MWh; 柴油、液化石油氣等其他外購能源: 15777 MWh;,0,自發自用太陽光電、外購再生能源（如綠電採購協議）、再生能源憑證,TRUE,82%,"656,013","424,251","370,697","52,229","31,025","3,255","11,652",NA,"3,267",NA,NA,NA,9418,NA,"151,700",,,,,,,,"1,491,934","1,430,027","1,358,834",,,,"361,928","233,284","247,585",,,,"1,130,006","1,196,742","1,111,249","4,100,600 公噸 CO2e","1,491,934","1,430,027","1,358,834","278,705,264,000","222,533,000,000","232,302,584,000",5.85,6.43,5.35,"2,800,837,000","2,863,241,000","3,218,294,000",,,"14,000",,,,,2030年：透過氣體取代與製程最佳化、增設高效率溫室氣體尾氣處理設備、提高能源效率並逐步提高再生能源占比，範疇一與範疇二碳排放量較2020年降低42%、範疇三降低25%（SBTi審核通過）。2050年：減少90%以上排放量並中和剩餘不可避免的碳排放，達成淨零（RE100）。,0.6%
12233428,1766,大連化學工業股份有限公司,大連化工,石化業,雲林縣,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,586,878","1,384,651","1,394,018",,,,"236,676","191,181","158,566",,,,"1,350,201","1,193,470","1,235,452",資料不足，無法計算,"1,586,878","1,384,651","1,394,018","103,371,419,000","47,421,548,000","42,475,774,000",32.82,29.20,15.35,,,,,,,,,,,,97.2%
33085508,1904,正隆股份有限公司,正隆,造紙業,台中市,,邁向2050年碳中和,2050,TRUE,2030,20%,2018,NA,無,"14,460,961,000","14,398,090,000","13,153,671,000",,"374,972,222",TRUE,2030,10%,1%,TRUE,"12,056",FALSE,NA,NA,FALSE,TRUE,TRUE,"1,082,539","221,351",NA,NA,NA,NA,"376,793",FALSE,供應商碳盤查輔導、綠色採購、低碳物流,TRUE,煤炭: 9449230 GJ; 外購電力: 1349900 GJ; 生質燃料: 521144 GJ; SRF: 996162 GJ; 木屑: 338483 GJ; 重油: 21958 GJ; 漿紙污泥: 32018 GJ; 廢輪胎: 24628 GJ;,0,自發自用、再生能源憑證,TRUE,53%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"1,343,835","1,338,222","1,266,876",,,,"1,070,466","1,116,077","1,070,014",,,,"273,369","222,146","196,862","4,096,540 公噸 CO2e","1,343,835","1,338,222","1,266,876","43,921,728,000","42,165,465,000","45,177,687,000",28.04,31.74,30.60,"432,782,568","409,202,272","374,972,222","12,056","12,056","12,056","418,323","406,132","381,978",6.9%,2025年：製程改善與設備汰舊更新、擴大一般鍋爐使用天然氣、增設風電／光電／沼氣等綠電設備與生質熱電鍋爐，較2018年基準年減量5%。2030年：推動汽電鍋爐使用天然氣、持續擴大生質燃料與SRF低碳燃料替代（替代燃料比例目標25%）、擴大使用綠電／氫能，較2018年基準年減量20%。2050年：擴大碳補存／負碳技術與創新製程應用，達成碳中和。,39.8%
28518076,非上市櫃,台灣美光記憶體股份有限公司,台灣美光,半導體業,台中市,,aspirational goal of net zero greenhouse gas (GHG) emissions in operations and purchased energy by 2050,2050,TRUE,2030,42%,2020,"3,047,919",無,"42,454,069,200","40,999,896,000","40,104,151,200",,"9,168,449,000",FALSE,,,,,"11,600",TRUE,2025,100%,,優化製程設備、使用低GWP熱傳導流體、更新削減設備、提升能源效率、採購無碳電力,TRUE,"2,574,449","4,002,529",,,,,,,要求供應商揭露範疇三排放、將GHG排放納入採購決策、舉辦供應商研討會分享減碳專案,TRUE,外購非再生電力: 8384845 MWh; 外購再生電力: 783604 MWh; 燃料: 2436577 MWh; 外購冷卻: 107832 MWh; 外購蒸汽: 79669 MWh; 現場再生電力: 270 MWh;,0,綠色費率、實體與虛擬購電協議(PPA)、再生能源憑證(REC)、現場太陽能,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"1,135,953","1,156,889","1,201,218",,,,"170,305","161,865","194,667",,,,"965,649","995,024","1,006,551","4,100,600 公噸 CO2e","1,135,953","1,156,889","1,201,218",,,,,,,"8,543,033,000","8,785,039,000","9,168,449,000",,,"11,600",,,,,2025年：美國營運據點100%使用再生電力（馬來西亞及中國大陸廠區維持100%）。2030年：升級與優化製程設備、轉用低GWP熱傳流體並更新排放削減設備與策略，範疇一絕對排放較2020年基準年減少42%。2050年：轉用無碳電力、設計節能廠房與智慧控制系統，達成範疇一及二淨零排放。,無法計算
11384708,1765,長春人造樹脂廠股份有限公司,長春樹脂,石化業,高雄市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,372,391","1,152,774","1,165,105",,,,"655,495","307,008","305,352",,,,"716,896","845,767","859,752",資料不足，無法計算,"1,372,391","1,152,774","1,165,105","150,279,920,000","110,232,768,000","117,123,175,000",9.95,10.46,9.13,,,,,,,"162,818","63,209","57,475",,,5.6%
80353271,非上市櫃,台灣美光晶圓科技股份有限公司,美光晶圓,半導體業,桃園市,,,,,,,,,無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,113,108","981,257","873,203",,,,"157,903","103,780","100,701",,,,"955,205","877,478","772,502",資料不足，無法計算,"1,113,108","981,257","873,203",,,,,,,,,,,,,,,,,,無法計算
03084741,1314,中國石油化學工業開發股份有限公司,中石化,石化業,高雄市,,報告書多次提及 2050 淨零碳排目標，包含董事長的話與永續績效目標表。,2050,TRUE,2030,50%,2005,"2,450,918",無,"3,036,179,064","3,092,000,000","3,915,000,000",,"253,028",FALSE,NA,NA,1%,TRUE,"3,367",FALSE,NA,NA,FALSE,TRUE,TRUE,"683,899","173,313",NA,NA,NA,NA,"1,356,334",FALSE,NA,TRUE,天然氣: 1312705234 MJ; 外購電力: 880323480 MJ; 外購蒸汽: 721267626 MJ; 煤: 180205094 MJ; 液化石油氣: 242918 MJ; 重油/燃料油: 20725862 MJ; 柴油: 2507976 MJ; 汽油: 149324 MJ;,0,自發自用,TRUE,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"1,027,987","843,461","855,874",,,,"864,166","658,678","683,823",,,,"163,821","184,783","172,051","4,070,150 公噸 CO2e","1,027,987","843,461","855,874","25,027,795,000","26,414,254,000","29,442,175,000",29.07,31.93,41.07,"265,035,000","263,766,000","253,028",,,"3,367",0,"1,719","7,084",-34.1%,2025年：製程改善、設備更新、燃料改天然氣、建置低壓蒸汽發電系統及太陽能系統，全年總碳排量較基準年2005年減20%。2030年：能源效率改善及整合、建立再生能源設備、節能設備更新，較基準年2005年減50%。2050年：增加再生能源與生質燃料使用、導入碳捕捉及封存（CCUS）技術、購買綠電憑證及碳權，較基準年2005年減100%（淨零碳排）。,無法計算
75280209,2006,東和鋼鐵企業股份有限公司,東和鋼鐵,鋼鐵業,桃園市,,TRUE,2050,TRUE,2030,30%,2005,"831,012",無,"5,961,912,000","6,245,924,000","5,712,544,000",,"1,149,894,723",FALSE,NA,NA,NA,TRUE,"28,486",TRUE,2030,30%,FALSE,TRUE,TRUE,"211,948","547,191","255,656","1,170,589","157,770",NA,"1,584,014",FALSE,與供應商簽署協同減碳協議書、舉辦溫室氣體減碳說明會及盤查工作坊、將氣候相關責任納入供應廠商評估基準表,TRUE,"電力: 4,139,621 GJ; 天然氣: 44,552,165 立方公尺; 柴油: 1,952,133 公升; 汽油: 26,164 公升; 液化石油氣: 947,361 公斤; 外購再生能源: 131,435 GJ;",0,購電協議、轉供,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"792,717","822,114","757,133",,,,"188,524","221,987","211,659",,,,"604,193","600,127","545,474","4,070,150 公噸 CO2e","792,717","822,114","757,133","59,972,121,000","60,961,908,000","60,162,997,000",12.58,13.49,13.22,,,"1,149,894,723",,,"28,486",,,,4.0%,"2025年：完成電爐1號改造、不使用銑鐵並購買再生能源，較2005年基準年累計減碳23%。2030年：總碳排放量較2005年（831,012噸）減少30%至581,708噸，並達成RE30（再生能源占總用電量30%）。2033年：完成電爐2號改造，累計減碳57%，其後持續減少副原料、使用低碳燃料並提升能效。2048年：使用CCUS，累計減碳100%，達成2050年淨零碳排（長期目標0噸）。",4.6%
34202841,1909,榮成紙業股份有限公司,榮成,造紙業,彰化縣,,逐步邁向潔淨能源與淨零目標,NA,TRUE,2030,20%,2022,"2,611,212",無,"25,184,801,530","25,015,776,120,000","23,482,370,210",,"426,490,530",TRUE,2030,12%,NA,NA,"8,212",FALSE,NA,NA,FALSE,FALSE,TRUE,"2,454,738","241,758",NA,NA,NA,NA,"1,196,372",FALSE,執行綠色採購、主要供應商簽署環保承諾、推動廢棄物資源再利用,TRUE,煤炭: 1007018.77 噸; 外購電力: 426490.53 千度; 天然氣: 93901.40 GJ; 重油柴油: 1059 公秉;,0,自發自用,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"879,172","747,331","701,824",,,,"553,841","485,181","465,175",,,,"325,331","262,150","236,649","4,104,660 公噸 CO2e","879,172","747,331","701,824","52,968,404,000","46,712,029,000","47,799,734,000",14.68,16.00,16.60,"1,624,237,650","1,792,355,760","426,490,530",,,"8,212","217,974","211,558","189,378",18.8%,2025年：集團溫室氣體排放量（類別一＋類別二）較2022年基準年降低2%。2030年：透過紙機汰舊換新能效提升、紙機風機馬達增設變頻降低能耗，並於全廠區屋頂設置太陽能發電系統，集團排放量較2022年降低5%、集團噸紙單位碳排降低8%。2040年：集團排放量較2022年降低10%、噸紙單位碳排降低10%。,淨利為負值
94025264,1905,中華紙漿股份有限公司,華紙,造紙業,高雄市,,宣示 2050 年淨零排放目標,2050,TRUE,2030,30%,2018,"1,020,000",承諾設定科學基礎目標,"17,737,248,000",NA,NA,,"366,000,000",FALSE,NA,NA,NA,NA,"1,997",TRUE,2030,60%,FALSE,TRUE,TRUE,"567,165","164,423","26,780",NA,NA,NA,"26,780",FALSE,NA,TRUE,木質素黑液: 7343792 GJ; 化石燃料(煤油氣): 7990220 GJ; 外購電: 1316787 GJ; 廢木材樹皮紙漿污泥: 706743 GJ; SRF固體燃料: 355629 GJ; 廢橡膠: 15748 GJ; 太陽能: 8329 GJ;,0,自發自用、再生能源憑證,TRUE,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"766,445","727,556","713,081",,,,"578,128","553,320","555,959",,,,"188,317","174,235","157,122","4,096,540 公噸 CO2e","766,445","727,556","713,081","23,651,129,000","20,955,451,000","20,767,530,000",34.34,34.72,32.41,,,"366,000,000","21,997","21,997","1,997","215,513","248,943","250,197",,2025年：紙機設備與蒸汽系統改造、觀音廠重油全面改天然氣、汽機鍋爐改造混燒木屑木顆粒、增設太陽能等綠電設備，較基準年2018年減碳7%。2030年：擴大使用生質能、SRF、太陽能等替代能源，化石燃料替代比例達50%、再生及綠色能源發電量占比達60%，較基準年2018年減碳30%。2050年：化石燃料替代比例達100%、推動植樹造林專案增加碳匯、導入內部碳定價並積極承諾SBTi，達成淨零碳排。,淨利為負值
55389357,2015,豐興鋼鐵股份有限公司,豐興,鋼鐵業,台中市,,2050 年達成淨零排放,2050,TRUE,2030,25%,2018,"771,274",無,"4,885,410,030","4,844,568,510","4,978,413,920",,"1,003,709,101",FALSE,NA,NA,1%,TRUE,"18,700",FALSE,NA,NA,FALSE,TRUE,TRUE,"181,292","479,451",NA,NA,NA,NA,"119,844",FALSE,NA,TRUE,電力: 3613352.76 GJ; 天然氣: 1191712.69 GJ; 柴油: 25358.32 GJ; 再生能源: 54986.26 GJ;,0,自發自用、再生能源憑證,TRUE,NA,NA,NA,"117,343",NA,"2,501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"736,174","696,740","660,743",,,,"226,105","197,346","181,292",,,,"510,068","499,394","479,451","4,096,540 公噸 CO2e","736,174","696,740","660,743","38,604,929,000","34,882,023,000","34,379,324,000",19.22,19.97,19.07,"1,031,462,400","1,012,040,575","1,003,709,101",,,"18,700",,,,10.2%,2025年：裝置太陽能等再生能源自發自用、更換老舊耗能設備，範疇一溫室氣體較2018年減量約2～5%。2030年：研擬減碳技術、製程原物料投入最佳化並持續設置再生能源，排放量較2018年基準年減量25%。2050年：更換高效能電弧爐、煙道碳捕集與地底封存，較2018年減量75%，達成淨零排碳。,8.5%
86871981,8463,潤泰精密材料股份有限公司,潤泰材,水泥業,宜蘭縣,,FALSE,,TRUE,2030,15%,2023,"679,670",無,"2,954,138,670","3,056,193,170","2,767,555,680",,"104,819,357",FALSE,NA,NA,1%,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"594,323","51,843",NA,NA,NA,NA,NA,FALSE,NA,TRUE,電力: 104819357.4 度; 煤炭: 95380 噸; 柴油: 230221 公升; 汽油: 3422 公升; 液化石油氣: 3098.98 GJ; 天然氣: 419.60 m³; 重油: 1221500 公升;,0,自發自用,TRUE,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"602,893","674,336","637,044",,,,"562,703","626,514","589,799",,,,"40,190","47,822","47,246","4,106,690 公噸 CO2e","602,893","674,336","637,044","4,249,175,000","5,500,872,000","6,667,704,000",95.54,122.59,141.88,"86,324,172","99,834,271","104,819,357",,,NA,"41,402","93,926","83,902",-32.0%,2025年：以製程改善為主，使用替代原料降低熟料排放係數，溫室氣體排放量（範疇一＋範疇二）較基準年2023年降低12%。2030年：擴大使用替代原料、生產低碳水泥降低熟料比例、管道洩漏維修減少熱能散失、改善製程設備提升能源效率，較基準年2023年降低15%。,92.3%
84149358,5347,世界先進積體電路股份有限公司,世界,半導體業,桃園市,,同時設定淨零路徑，穩步朝 2050 年 淨零排放目標邁進。,2050,TRUE,2030,45%,2021,"946,000",X,"3,643,612,000","3,513,268,800","3,501,936,000",,"981,757,501",TRUE,2030,24%,1%,NA,272,TRUE,2040,100%,TRUE,TRUE,TRUE,"225,714","512,991","28,577","200,252",0,0,"228,829",TRUE,鼓勵供應商完成ISO查證、輔導供應商進行減碳、採用低碳原物料,TRUE,外購電力(灰電): 969582 千度; 再生能源(綠電): 12175 千度; 天然氣: 27831 千度當量; 柴油: 55 千度當量; 蒸氣: 2471 千度當量;,0,自發自用、再生能源憑證,TRUE,67%,"106,907",NA,"90,196","1,376","3,149",73,"26,452",NA,677,NA,NA,NA,NA,NA,NA,,,,,,,,"695,441","632,278","727,052",,,,"206,943","157,847","225,715",,,,"488,497","474,431","501,337","4,102,630 公噸 CO2e","695,441","632,278","727,052","51,694,310,000","38,272,570,000","44,054,762,000",16.50,16.52,13.45,,,"981,757,501",,,272,,,,22.1%,2030年：淨零路徑以節電、減排、減量為主，輔以使用綠電及負碳技術，範疇一及範疇二碳排量較2021年絕對減量45%、碳排強度降低50%。2040年：碳排量（範疇一＋範疇二＋範疇三）較2021年下降70%，再生能源使用率100%（RE100承諾）。2050年：達成淨零排放。,2.2%
27719048,非上市櫃,永豐餘工業用紙股份有限公司,永豐餘,造紙業,桃園市,,逐步實現2050年淨零排放目標,2050,TRUE,2030,16%,2021,"2,574,291",無,"21,360,000,000","36,232,511,000","36,451,408,000",,"670,341,305",FALSE,NA,NA,2%,TRUE,"25,200",TRUE,2030,60%,TRUE,TRUE,TRUE,"2,065,451","332,245",NA,NA,NA,NA,NA,FALSE,NA,TRUE,外購能源: 2790388 GJ; 化石燃料: 20004035 GJ; 替代燃料: 3068675 GJ; 生質能源: 8939741 GJ; 太陽能: 15554 GJ;,0,自發自用、再生能源憑證,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"561,924","614,964","540,486",,,,"501,246","592,228","515,706",,,,"60,678","22,736","24,780","4,102,630 公噸 CO2e","561,924","614,964","540,486",,,,,,,,,"670,341,305",,,"25,200","166,653","204,949","192,749",,2030年：透過轉換低碳燃料（改造鍋爐及汽機提高低碳及生質燃料混燒比例）、設備汰舊換新、廠區設置太陽能發電設施及製程改善，溫室氣體排放較2021年基準年減量16%。2040年：較基準年減量50%。2050年：淨零排放。,無法計算
40601248,1108,幸福水泥股份有限公司,幸福,水泥業,宜蘭縣,,全面響應國家2050淨零排放政策,2050,TRUE,2030,,,,無,"2,543,040,700","2,513,454,280","2,392,270,820",,"88,826,806",FALSE,NA,NA,1%,NA,NA,FALSE,NA,NA,FALSE,TRUE,TRUE,"555,003","43,731",NA,"37,122",NA,NA,"40,512",FALSE,NA,TRUE,電力: 88826806 度; 煤: 86749.15 公噸; 柴油: 423987 公升; 汽油: 12545 公升; 液化石油氣: 2636.1 公升; 重油: 765 公升;,NA,綠電轉供,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"585,048","606,630","584,346",,,,"547,481","569,060","548,648",,,,"37,567","37,569","35,698",資料不足，無法計算,"585,048","606,630","584,346","4,149,253,000","5,094,743,000","4,867,094,000",120.06,119.07,141.00,"75,892,800","76,051,200","88,826,806",,,NA,"88,057","97,474","98,186",-9.4%,2025至2030年：推動替代燃料、替代原料、低碳水泥、水泥磨及煤磨改造，2030年較基準年（2018~2022年平均值）排放量減少5%以上，分年累積減少之溫室氣體排放量大於10萬噸。2050年：淨零排放（國家政策）。,33.1%
11914002,1802,台灣玻璃工業股份有限公司,台玻,非金屬製品加工業,新竹市,,無承諾,NA,FALSE,NA,NA,NA,NA,無,"5,243,262,000","5,652,284,000","6,701,883,000",,"445,590,834",FALSE,NA,NA,NA,NA,"8,784",FALSE,NA,NA,FALSE,FALSE,TRUE,"338,453","213,040","15,107","227,531",118,NA,"242,756",FALSE,NA,TRUE,電力: 445590834 度; 天然氣: 102670635 立方公尺; 重油: 18272 公秉; 柴油: 640940 公升; 液化石油氣: 36300 公斤;,0,自發自用,TRUE,31%,"113,357",NA,"111,476","5,051","2,538",NA,NA,NA,"10,056",NA,NA,NA,117.99,NA,NA,,,,,,,,"665,940","598,880","540,771",,,,"432,205","386,751","337,968",,,,"233,735","212,129","202,803",,"665,940","598,880","540,771","43,859,066,000","45,619,038,000","42,502,810,000",12.72,13.13,15.18,"484,668,284","445,407,156","445,590,834","8,784","8,784","8,784",,,,-19.3%,"2024年：新竹廠投入6,700萬元將窯爐改為以天然氣為主要燃料之雙燃料系統，預估年減碳量達17,350噸CO2。2026年：台中廠建置天然氣製氫設備（2026年3月完成建置），預計達成每年1,176.5公噸CO2e減碳量。",541.9%
03279507,1109,信大水泥股份有限公司,信大,水泥業,宜蘭縣,,為達成 2050 年最終淨零碳排之願景,2050,TRUE,2045,50%,2022,"531,651",無,"269,285,820","318,485,770","287,085,640",,"69,760,414",FALSE,NA,NA,1%,NA,NA,FALSE,NA,NA,FALSE,TRUE,TRUE,"767,268","37,484",NA,NA,NA,NA,"27,567",FALSE,循環經濟資源再利用、綠色採購,TRUE,煙煤: 1609863.96 GJ; 電力: 251137 GJ; 柴油: 18079 GJ; 汽油: 69.27 GJ;,0,自發自用、再生能源憑證,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,"515,663","592,622","466,021",,,,"479,090","551,765","433,199",,,,"36,573","40,857","32,822","4,134,990 公噸 CO2e","515,663","592,622","466,021","6,388,338,000","6,259,864,000","4,656,290,000",100.08,94.67,80.72,"74,503,745","83,274,014","69,760,414",,,NA,"74,086","87,606","69,014",28.7%,2045年：透過使用替代原料（以氧化鈣替代碳酸鈣）、替代熟料（生產熟料用量較低的石灰石水泥）、提升替代燃料比例及採購再生能源，以2022年為基準年減碳50%以上。,21.1%
